brand,model,model_link,variant,variant_link,available
BSA,Gold Star,https://www.zigwheels.com/bsa-bikes/gold-star,Gold Star Highland Green And Insignia Red,https://www.zigwheels.com/bsa-bikes/gold-star/std,1
BSA,Gold Star,https://www.zigwheels.com/bsa-bikes/gold-star,Gold Star Midnight Black And Down Silver,https://www.zigwheels.com/bsa-bikes/gold-star/midnight-black-and-down-silver,1
BSA,Gold Star,https://www.zigwheels.com/bsa-bikes/gold-star,Gold Star Shadow Black,https://www.zigwheels.com/bsa-bikes/gold-star/shadow-black,1
BSA,Gold Star,https://www.zigwheels.com/bsa-bikes/gold-star,Gold Star Legacy Edition - Sheen Silver,https://www.zigwheels.com/bsa-bikes/gold-star/legacy-edition-sheen-silver,1
BSA,B65 Scrambler,https://www.zigwheels.com/bsa-bikes/b65-scrambler,B65 Scrambler STD,https://www.zigwheels.com/bsa-bikes/b65-scrambler/std,1
BSA,Electric Bike,https://www.zigwheels.com/bsa-bikes/electric-bikee,Electric Bike STD,https://www.zigwheels.com/bsa-bikes/electric-bikee/std,1
Brixton Motorcycles,Crossfire 500,https://www.zigwheels.com/brixton-motorcycles-bikes/crossfire-500,Crossfire 500 X,https://www.zigwheels.com/brixton-motorcycles-bikes/crossfire-500/x,1
Brixton Motorcycles,Crossfire 500,https://www.zigwheels.com/brixton-motorcycles-bikes/crossfire-500,Crossfire 500 XC,https://www.zigwheels.com/brixton-motorcycles-bikes/crossfire-500/xc,1
Brixton Motorcycles,Cromwell 1200,https://www.zigwheels.com/brixton-motorcycles-bikes/cromwell-1200,Cromwell 1200 STD,https://www.zigwheels.com/brixton-motorcycles-bikes/cromwell-1200/std,1
Brixton Motorcycles,Cromwell 1200,https://www.zigwheels.com/brixton-motorcycles-bikes/cromwell-1200,Cromwell 1200 X,https://www.zigwheels.com/brixton-motorcycles-bikes/cromwell-1200/x,1
Bounce,Infinity E.1,https://www.zigwheels.com/bounce-bikes/e-scooter,Infinity E.1 X,https://www.zigwheels.com/bounce-bikes/e-scooter/x,1
Bounce,Infinity E.1,https://www.zigwheels.com/bounce-bikes/e-scooter,Infinity E.1 +,https://www.zigwheels.com/bounce-bikes/e-scooter/std,1
Bounce,Infinity E.1,https://www.zigwheels.com/bounce-bikes/e-scooter,Infinity E.1 STD,https://www.zigwheels.com/bounce-bikes/e-scooter/std,1
Bounce,Infinity E.1,https://www.zigwheels.com/bounce-bikes/e-scooter,Infinity E.1 LE,https://www.zigwheels.com/bounce-bikes/e-scooter/limited-edition,1
Benling India,Falcon,https://www.zigwheels.com/benling-india-bikes/falcon,Falcon STD,https://www.zigwheels.com/benling-india-bikes/falcon/li,1
Benling India,Aura,https://www.zigwheels.com/benling-india-bikes/aura,Aura STD,https://www.zigwheels.com/benling-india-bikes/aura/li,1
Benling India,Kriti,https://www.zigwheels.com/benling-india-bikes/kriti,Kriti STD,https://www.zigwheels.com/benling-india-bikes/kriti/li,1
BattRE Electric Mobility,Storie,https://www.zigwheels.com/battre-electric-mobility-bikes/storie,Storie EPIC,https://www.zigwheels.com/battre-electric-mobility-bikes/storie/e,1
