brand,model,model_link,variant,variant_link,available
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI AT,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-at,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI Plus,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI Plus Dual Tone,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-dual-tone,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R VXI CNG,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi-cng,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI Plus AT,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-at,1
Maruti Suzuki,Wagon R,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,Wagon R ZXI Plus AT Dual tone,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-at-dual-tone,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 STD,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/new,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 LXI,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/lxi,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 VXI,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 VXI Plus,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-plus,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 VXI AT,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-at,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 LXI S-CNG,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/lxi-s-cng,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 VXI Plus AT,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-plus-at,1
Maruti Suzuki,Alto K10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,Alto K10 VXI S-CNG,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-s-cng,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Zeta,https://www.zigwheels.com/maruti-suzuki-cars/jimny/zeta,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Alpha,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Zeta AT,https://www.zigwheels.com/maruti-suzuki-cars/jimny/zeta-at,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Alpha Dual Tone,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-dual-tone,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Alpha AT,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-at,1
Maruti Suzuki,Jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,Jimny Alpha Dual Tone AT,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-dual-tone-at,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio LXI,https://www.zigwheels.com/maruti-suzuki-cars/celerio/lxi,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio VXI,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio ZXI,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio VXI AMT,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi-amt,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio ZXI AMT,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-amt,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio ZXI Plus,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-plus,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio VXI CNG,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi-cng,1
Maruti Suzuki,Celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,Celerio ZXI Plus AMT,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-plus-amt,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Zeta,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Zeta CNG,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta-cng,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Zeta AT,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta-at,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha Plus,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha Plus Dual Tone,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-dual-tone,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha AT,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-at,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha Plus AT,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-at,1
Maruti Suzuki,XL6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,XL6 Alpha Plus AT Dual Tone,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-at-dual-tone,1
Maruti Suzuki,Eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,Eeco 5 Seater STD,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-std,1
Maruti Suzuki,Eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,Eeco 7 Seater STD,https://www.zigwheels.com/maruti-suzuki-cars/eeco/7-seater-std,1
Maruti Suzuki,Eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,Eeco 5 Seater AC,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-ac,1
Maruti Suzuki,Eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,Eeco 5 Seater AC CNG,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-ac-cng,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Sigma,https://www.zigwheels.com/maruti-suzuki-cars/ignis/sigma,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Delta,https://www.zigwheels.com/maruti-suzuki-cars/ignis/delta,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Delta AMT,https://www.zigwheels.com/maruti-suzuki-cars/ignis/delta-amt,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Zeta,https://www.zigwheels.com/maruti-suzuki-cars/ignis/zeta,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Zeta AMT,https://www.zigwheels.com/maruti-suzuki-cars/ignis/zeta-amt,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Alpha,https://www.zigwheels.com/maruti-suzuki-cars/ignis/alpha,1
Maruti Suzuki,Ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,Ignis Alpha AMT,https://www.zigwheels.com/maruti-suzuki-cars/ignis/alpha-amt,1
Maruti Suzuki,Ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,Ciaz Sigma,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/sigma,1
Maruti Suzuki,Ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,Ciaz Delta,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/delta,1
Maruti Suzuki,Ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,Ciaz Zeta,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/zeta,1
Maruti Suzuki,Ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,Ciaz Delta AT,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/delta-at,1
Maruti Suzuki,Ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,Ciaz Alpha,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/alpha,1
